km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats,car_brand,car_age,price
117.0,Diesel,Individual,Manual,First_Owner,14.0,2.498,112.0,8.0,Domestic,8,2.5
110.0,Petrol,Individual,Manual,Second_Owner,19.81,1.086,68.05,5.0,International,9,2.1
100.0,Diesel,Individual,Manual,Second_Owner,25.8,1.498,98.6,5.0,International,6,4.2
88.7,Petrol,Individual,Manual,>Two_Owners,19.7,0.796,46.3,5.0,Domestic,13,1.3
70.0,Petrol,Individual,Manual,Second_Owner,16.95,1.498,97.7,5.0,International,8,3.2
110.0,Petrol,Individual,Manual,Second_Owner,17.3,1.061,64.0,5.0,Domestic,10,2.0
15.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,4,3.1
80.0,Diesel,Individual,Manual,Second_Owner,20.8,1.461,65.0,5.0,Domestic,8,2.0
50.0,Petrol,Individual,Manual,First_Owner,18.5,1.197,85.8,5.0,Domestic,6,3.5
15.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,2,4.44
25.0,Petrol,Individual,Manual,First_Owner,22.7,0.799,53.64,5.0,International,3,3.0
57.0,Diesel,Individual,Manual,Second_Owner,21.0,1.461,64.1,5.0,Domestic,9,2.25
75.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,8,6.0
26.0,Petrol,Individual,Manual,First_Owner,15.37,1.196,73.0,5.0,Domestic,7,2.6
160.0,Diesel,Individual,Manual,First_Owner,24.4,1.12,71.01,5.0,International,5,3.75
26.0,Petrol,Individual,Manual,First_Owner,15.37,1.196,73.0,5.0,Domestic,7,2.6
120.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,10,1.5
50.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,6,1.1
40.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,8,2.25
28.0,Petrol,Individual,Manual,First_Owner,17.8,1.497,117.3,5.0,International,3,8.6
50.0,Diesel,Individual,Manual,First_Owner,28.4,1.248,74.02,5.0,Domestic,2,6.5
90.0,Diesel,Individual,Manual,First_Owner,20.77,1.248,88.8,7.0,Domestic,6,6.5
40.0,Diesel,Individual,Manual,First_Owner,24.8,1.396,88.7,5.0,International,4,7.1
113.0,Diesel,Individual,Manual,First_Owner,25.83,1.498,99.0,5.0,International,3,4.3
188.0,Diesel,Individual,Manual,Second_Owner,17.8,1.248,75.0,5.0,Domestic,9,3.05
100.0,Diesel,Individual,Manual,First_Owner,20.0,1.399,68.0,5.0,International,9,2.2
225.0,Diesel,Individual,Manual,>Two_Owners,14.0,1.948,90.0,9.0,Domestic,10,1.5
67.0,Diesel,Individual,Manual,Second_Owner,18.49,1.493,100.0,7.0,Domestic,3,6.6
70.0,Diesel,Individual,Manual,>Two_Owners,25.44,0.936,57.6,5.0,International,9,1.4
50.0,Petrol,Individual,Manual,First_Owner,14.28,1.798,138.03,5.0,International,5,11.0
60.0,Diesel,Individual,Automatic,First_Owner,16.36,2.179,187.7,5.0,International,7,24.5
34.0,Diesel,Individual,Automatic,First_Owner,22.0,1.498,108.495,5.0,International,3,6.25
110.0,Petrol,Individual,Manual,>Two_Owners,12.8,1.493,100.0,5.0,International,16,1.98
140.0,Petrol,Individual,Manual,Second_Owner,18.9,0.998,67.1,5.0,Domestic,15,1.3
100.0,Petrol,Individual,Manual,Second_Owner,16.8,1.497,116.3,5.0,International,8,5.4
10.0,Petrol,Individual,Automatic,First_Owner,18.9,1.197,81.86,5.0,International,3,5.5
30.0,Petrol,Individual,Manual,First_Owner,21.63,0.998,67.04,5.0,Domestic,2,4.75
22.0,Diesel,Dealer,Automatic,First_Owner,15.73,1.968,174.33,5.0,International,3,28.25
5.5,Diesel,Dealer,Manual,First_Owner,26.8,1.597,118.0,5.0,International,0,21.25
18.0,Diesel,Dealer,Automatic,First_Owner,19.62,1.998,190.0,5.0,International,2,33.5
20.0,Diesel,Dealer,Automatic,First_Owner,11.36,2.755,171.5,8.0,International,2,18.0
7.0,Petrol,Dealer,Manual,First_Owner,20.3,1.086,68.0,5.0,International,2,5.4
20.0,Diesel,Dealer,Manual,First_Owner,17.0,2.596,80.8,5.0,International,2,9.1
4.875,Petrol,Dealer,Manual,First_Owner,21.63,0.998,67.04,5.0,Domestic,1,4.84999
2.7,Diesel,Dealer,Automatic,First_Owner,17.01,1.582,126.2,5.0,International,0,19.5
58.511,Diesel,Dealer,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,2,9.5
105.0,Diesel,Dealer,Manual,First_Owner,25.83,1.498,99.0,5.0,International,5,3.65
26.235,Diesel,Dealer,Manual,First_Owner,16.55,2.498,105.0,6.0,Domestic,2,9.0
26.766,Diesel,Dealer,Manual,First_Owner,21.5,1.497,108.5,5.0,Domestic,3,9.19999
1.6,Petrol,Dealer,Automatic,First_Owner,13.96,1.451,141.0,5.0,International,0,19.0
46.0,Diesel,Dealer,Manual,First_Owner,15.8,2.148,170.0,5.0,International,2,29.5
23.0,Diesel,Dealer,Manual,First_Owner,17.3,1.497,121.0,7.0,Domestic,1,10.75
24.522,Petrol,Dealer,Manual,First_Owner,20.4,1.197,81.8,5.0,Domestic,3,6.0
13.663,Diesel,Dealer,Automatic,First_Owner,22.69,1.995,190.0,5.0,International,3,32.0
11.0,Diesel,Dealer,Automatic,First_Owner,19.3,1.968,141.0,5.0,International,1,26.0
63.0,Diesel,Dealer,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,4,8.39
2.0,Petrol,Dealer,Manual,First_Owner,16.2,1.199,74.0,5.0,International,1,6.35
300.0,Diesel,Individual,Manual,>Two_Owners,12.05,2.179,120.0,8.0,Domestic,6,5.5
190.0,Diesel,Individual,Manual,>Two_Owners,19.2,1.461,65.0,5.0,Domestic,9,1.8
80.0,Diesel,Individual,Manual,First_Owner,26.0,1.498,98.6,5.0,International,5,6.5
80.0,Petrol,Individual,Manual,Second_Owner,16.0,1.198,90.0,5.0,International,9,3.5
54.0,Petrol,Individual,Manual,First_Owner,23.95,0.998,67.05,5.0,Domestic,5,2.65
30.0,Petrol,Individual,Manual,First_Owner,23.01,0.999,67.0,5.0,International,2,3.3
5.0,Petrol,Individual,Manual,First_Owner,15.37,1.196,73.0,7.0,Domestic,1,3.95
58.945,Diesel,Individual,Manual,First_Owner,18.49,1.493,100.0,7.0,Domestic,5,7.0
90.0,Diesel,Individual,Manual,First_Owner,20.0,1.399,68.0,5.0,International,8,3.0
375.0,Diesel,Individual,Manual,First_Owner,12.8,2.494,102.0,8.0,International,9,6.5
160.0,Diesel,Individual,Manual,>Two_Owners,20.77,1.248,88.76,7.0,Domestic,7,6.25
80.0,Diesel,Individual,Manual,Second_Owner,15.11,1.598,103.6,5.0,International,6,4.25
50.0,Petrol,Individual,Manual,>Two_Owners,16.1,0.796,37.0,4.0,Domestic,16,0.55
80.0,Diesel,Individual,Manual,Second_Owner,19.09,1.405,69.01,5.0,Domestic,5,2.5
156.975,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,9.0,Domestic,5,4.59999
5.0,Diesel,Individual,Manual,First_Owner,21.43,1.364,86.79,5.0,International,3,15.94
50.0,Petrol,Individual,Manual,First_Owner,18.2,1.199,82.4,5.0,International,6,3.0
27.62,Diesel,Dealer,Manual,First_Owner,22.77,1.498,98.59,5.0,International,2,9.5
120.0,Diesel,Individual,Manual,First_Owner,12.05,2.179,120.0,9.0,Domestic,7,4.84999
120.0,Diesel,Individual,Manual,>Two_Owners,14.0,2.498,112.0,8.0,Domestic,11,1.61
58.0,Petrol,Individual,Manual,First_Owner,17.19,1.197,81.86,5.0,International,5,5.0
50.0,Petrol,Individual,Manual,First_Owner,16.95,1.498,97.7,5.0,International,8,3.5
40.0,Petrol,Individual,Automatic,First_Owner,20.89,1.197,81.8,5.0,Domestic,3,5.5
7.8,Petrol,Individual,Manual,First_Owner,17.5,1.199,88.7,5.0,International,2,8.5
50.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,4,2.4
68.0,Diesel,Individual,Manual,First_Owner,13.1,2.499,141.0,7.0,International,9,9.5
60.0,Petrol,Individual,Manual,Second_Owner,16.02,1.373,93.7,7.0,Domestic,5,4.23
74.0,Petrol,Individual,Manual,Second_Owner,12.8,1.396,85.0,5.0,Domestic,15,0.9
58.0,Diesel,Individual,Manual,Second_Owner,13.93,2.179,138.1,7.0,Domestic,9,3.5
70.0,Petrol,Individual,Manual,>Two_Owners,19.0,0.998,66.1,5.0,Domestic,9,1.7
70.0,Petrol,Individual,Manual,First_Owner,18.16,1.196,86.8,5.0,International,5,4.5
110.0,Petrol,Individual,Manual,Second_Owner,20.36,1.197,78.9,5.0,International,11,1.5
80.0,Diesel,Individual,Manual,First_Owner,22.54,1.396,88.73,5.0,International,4,5.11
59.0,Diesel,Individual,Manual,First_Owner,24.2,1.498,93.87,7.0,Domestic,2,8.5
110.0,Diesel,Individual,Manual,First_Owner,25.0,1.396,69.0,5.0,Domestic,2,2.5
25.0,Petrol,Individual,Manual,First_Owner,21.63,0.998,67.04,5.0,Domestic,0,4.2
55.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,6,1.8
25.0,Diesel,Individual,Manual,First_Owner,27.62,0.793,47.0,5.0,Domestic,5,4.0
300.0,Diesel,Individual,Manual,First_Owner,14.0,2.498,112.0,7.0,Domestic,11,1.5
143.2,Diesel,Individual,Manual,First_Owner,25.83,1.498,99.0,5.0,International,4,5.0
60.0,Diesel,Individual,Manual,First_Owner,17.1,1.956,170.0,5.0,International,3,16.89999
120.0,Diesel,Individual,Manual,First_Owner,23.08,1.461,63.1,5.0,International,8,2.04999
145.0,Diesel,Individual,Manual,Second_Owner,26.21,1.248,88.5,5.0,Domestic,6,4.59999
30.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,3,6.0
8.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,81.86,5.0,International,1,5.85
170.0,Diesel,Individual,Manual,First_Owner,13.1,2.499,141.0,7.0,International,8,5.51
100.0,Diesel,Individual,Manual,First_Owner,23.4,1.248,74.0,5.0,Domestic,7,5.25
62.0,Petrol,Individual,Manual,First_Owner,14.0,0.796,35.0,5.0,Domestic,8,1.6
110.0,Diesel,Individual,Manual,First_Owner,15.1,2.179,140.0,7.0,Domestic,6,8.25
80.0,Diesel,Individual,Manual,Second_Owner,13.58,2.499,72.4,9.0,International,5,6.0
80.0,Petrol,Individual,Manual,Second_Owner,17.3,0.993,60.0,5.0,Domestic,18,0.65
100.0,Diesel,Individual,Manual,First_Owner,23.4,1.248,74.0,5.0,Domestic,7,5.5
120.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,63.0,9.0,Domestic,5,6.5
24.0,Diesel,Individual,Manual,First_Owner,28.4,1.248,74.02,5.0,Domestic,1,7.5
80.0,Diesel,Individual,Manual,First_Owner,25.32,1.198,77.0,6.0,Domestic,3,3.8
138.0,Diesel,Individual,Manual,First_Owner,22.32,1.582,126.32,5.0,International,8,4.0
147.0,Petrol,Individual,Manual,>Two_Owners,18.9,0.998,67.1,5.0,Domestic,17,0.5
60.0,Diesel,Individual,Manual,First_Owner,18.49,1.493,100.0,7.0,Domestic,3,7.5
80.0,Petrol,Individual,Manual,First_Owner,18.0,0.995,62.0,5.0,International,9,1.5
50.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,4,2.45
189.0,Diesel,Individual,Manual,First_Owner,21.02,1.248,88.76,5.0,Domestic,7,2.6
90.0,Diesel,Individual,Automatic,Second_Owner,21.21,1.498,103.2,5.0,International,6,4.11
56.0,Diesel,Individual,Manual,First_Owner,21.9,1.396,88.76,5.0,International,6,4.5
140.0,Diesel,Individual,Automatic,Second_Owner,18.88,1.995,184.0,5.0,International,8,13.0
60.0,Petrol,Individual,Manual,First_Owner,23.1,0.998,67.04,5.0,Domestic,4,3.51
130.0,Diesel,Individual,Manual,First_Owner,15.1,2.179,140.0,7.0,Domestic,8,5.5
140.0,Diesel,Individual,Automatic,Second_Owner,18.88,1.995,184.0,5.0,International,7,13.0
189.0,Diesel,Individual,Manual,First_Owner,21.02,1.248,88.76,5.0,Domestic,7,2.6
90.0,Diesel,Individual,Automatic,Second_Owner,21.21,1.498,103.2,5.0,International,6,4.11
56.0,Diesel,Individual,Manual,First_Owner,21.9,1.396,88.76,5.0,International,6,4.5
140.0,Diesel,Individual,Automatic,Second_Owner,18.88,1.995,184.0,5.0,International,8,13.0
60.0,Petrol,Individual,Manual,First_Owner,23.1,0.998,67.04,5.0,Domestic,4,3.51
130.0,Diesel,Individual,Manual,First_Owner,15.1,2.179,140.0,7.0,Domestic,8,5.5
140.0,Diesel,Individual,Automatic,Second_Owner,18.88,1.995,184.0,5.0,International,7,13.0
35.0,Diesel,Individual,Manual,First_Owner,20.45,1.461,83.8,5.0,International,4,7.5
35.0,Diesel,Individual,Manual,First_Owner,20.45,1.461,83.8,5.0,International,5,8.0
156.0,Diesel,Individual,Manual,First_Owner,11.57,2.179,138.1,7.0,Domestic,9,3.5
90.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,7,2.0
60.0,Diesel,Individual,Manual,>Two_Owners,17.0,1.405,70.0,5.0,Domestic,12,1.5
36.0,Diesel,Individual,Manual,First_Owner,19.01,1.461,108.5,5.0,International,4,8.0
20.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,3,3.5
160.0,Diesel,Individual,Manual,First_Owner,13.93,2.179,138.0,7.0,Domestic,9,3.5
185.0,Diesel,Individual,Manual,First_Owner,12.7,2.609,116.6,9.0,Domestic,14,2.5
110.0,Diesel,Individual,Manual,Second_Owner,17.0,1.405,71.0,5.0,Domestic,10,1.7
10.8,Petrol,Individual,Manual,First_Owner,25.17,0.799,53.3,5.0,International,2,3.95
120.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,8,4.5
15.0,Petrol,Individual,Manual,First_Owner,20.89,1.197,81.8,5.0,Domestic,1,5.0
67.5,Diesel,Individual,Manual,First_Owner,12.2,1.948,68.0,10.0,Domestic,8,2.0
30.0,Diesel,Individual,Manual,First_Owner,17.6,2.179,153.86,7.0,Domestic,3,12.0
50.0,Diesel,Individual,Manual,First_Owner,25.32,1.198,77.0,6.0,Domestic,4,4.0
100.0,Diesel,Individual,Manual,First_Owner,18.49,1.493,100.0,7.0,Domestic,4,6.5
150.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,63.0,9.0,Domestic,4,5.5
110.0,Diesel,Individual,Manual,First_Owner,16.0,2.179,140.0,7.0,Domestic,5,11.0
30.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,8,2.54999
60.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,9,1.8
255.0,Diesel,Individual,Manual,Second_Owner,13.0,2.489,95.0,8.0,Domestic,10,1.6
120.0,Diesel,Individual,Manual,Second_Owner,16.52,1.991,123.7,5.0,International,12,2.25
49.9,Petrol,Individual,Manual,Second_Owner,22.74,0.796,47.3,5.0,Domestic,5,2.7
86.0,Diesel,Individual,Manual,First_Owner,21.12,1.248,88.8,5.0,Domestic,8,3.1
71.85,Petrol,Individual,Manual,First_Owner,20.63,1.198,67.0,5.0,International,5,2.25
95.0,Diesel,Individual,Manual,>Two_Owners,21.2,1.248,75.0,5.0,International,5,3.0
70.0,Petrol,Individual,Manual,>Two_Owners,17.5,1.298,85.8,5.0,Domestic,12,2.5
35.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,9,1.8
50.0,Petrol,Individual,Manual,First_Owner,20.85,1.197,83.14,5.0,Domestic,5,5.5
120.0,Diesel,Individual,Manual,>Two_Owners,13.6,2.523,63.0,7.0,Domestic,13,3.0
145.0,Diesel,Individual,Manual,First_Owner,22.7,1.582,126.2,5.0,International,5,9.0
40.0,Diesel,Individual,Manual,First_Owner,16.0,2.179,138.0,7.0,Domestic,2,15.3
110.0,Diesel,Individual,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,5,5.9
112.0,LPG,Individual,Manual,Second_Owner,17.3,1.061,57.5,5.0,Domestic,12,1.7
70.0,Diesel,Individual,Automatic,First_Owner,20.38,1.968,143.0,5.0,International,3,26.0
110.0,Diesel,Individual,Manual,First_Owner,23.2,1.248,73.94,5.0,Domestic,4,4.75
29.0,Diesel,Individual,Manual,First_Owner,24.0,1.186,73.97,5.0,International,2,7.0
60.0,Petrol,Individual,Manual,First_Owner,18.9,0.998,67.1,5.0,Domestic,9,3.76
46.0,Petrol,Individual,Manual,>Two_Owners,16.1,0.796,37.0,4.0,Domestic,16,0.75
120.0,Diesel,Individual,Automatic,>Two_Owners,11.79,2.179,120.0,8.0,Domestic,8,4.4
80.0,Petrol,Individual,Manual,First_Owner,20.51,0.998,67.04,5.0,Domestic,4,3.9
159.0,Diesel,Individual,Manual,Second_Owner,12.8,2.494,102.0,7.0,International,8,7.25
110.0,Diesel,Individual,Manual,Second_Owner,15.96,2.523,62.1,7.0,Domestic,8,3.25
75.0,Petrol,Individual,Manual,Second_Owner,19.7,0.796,46.3,5.0,Domestic,10,1.7
120.0,Diesel,Individual,Manual,>Two_Owners,19.3,1.248,73.9,5.0,Domestic,10,2.15
110.0,Petrol,Individual,Manual,>Two_Owners,17.0,1.497,118.0,5.0,International,10,3.5
80.0,Petrol,Individual,Manual,>Two_Owners,18.0,0.995,62.0,5.0,International,11,0.8
80.0,Petrol,Individual,Manual,Second_Owner,21.1,0.814,55.2,5.0,International,8,1.95
71.0,Diesel,Dealer,Manual,First_Owner,21.64,1.461,84.8,5.0,International,6,3.35
108.0,Diesel,Dealer,Manual,First_Owner,16.0,2.179,140.0,7.0,Domestic,9,4.75
75.0,Diesel,Dealer,Manual,First_Owner,19.87,1.461,83.8,5.0,International,5,4.84999
22.0,Petrol,Individual,Manual,Second_Owner,21.56,1.462,103.25,5.0,Domestic,2,6.5
76.131,Diesel,Individual,Automatic,First_Owner,13.22,2.967,241.4,5.0,International,6,18.5
30.0,Petrol,Individual,Manual,Second_Owner,18.6,1.197,81.83,5.0,International,2,7.0
65.0,Diesel,Individual,Automatic,First_Owner,12.07,2.967,241.4,7.0,International,6,30.0
60.0,Diesel,Individual,Manual,First_Owner,15.4,2.523,75.0,7.0,Domestic,2,9.0
80.0,Diesel,Individual,Manual,First_Owner,22.07,1.199,73.9,5.0,International,7,3.5
80.0,Petrol,Individual,Automatic,Second_Owner,9.0,2.997,218.0,5.0,International,15,2.85
70.0,Diesel,Individual,Automatic,First_Owner,12.07,2.967,241.4,7.0,International,8,18.5
51.777,Diesel,Dealer,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,3,7.5
64.788,Diesel,Dealer,Automatic,First_Owner,0.0,2.179,115.0,5.0,International,7,16.5
20.0,Petrol,Individual,Manual,First_Owner,19.5,1.199,88.76,5.0,International,2,6.0
19.0,Petrol,Individual,Manual,First_Owner,18.78,0.999,75.0,5.0,International,2,5.65
46.951,Petrol,Individual,Manual,First_Owner,18.5,0.796,53.0,5.0,International,20,0.86
19.0,Petrol,Individual,Manual,First_Owner,20.63,1.198,67.0,5.0,International,4,3.29
50.0,Diesel,Individual,Manual,First_Owner,22.77,1.498,98.59,5.0,International,4,6.5
60.0,Diesel,Individual,Manual,First_Owner,19.67,1.582,126.2,5.0,International,5,8.22
100.0,Diesel,Individual,Manual,Second_Owner,19.01,1.461,108.45,5.0,International,7,3.45
10.0,Petrol,Individual,Manual,First_Owner,17.3,0.993,60.0,5.0,Domestic,19,0.3
50.0,Diesel,Individual,Manual,Second_Owner,22.9,1.248,74.0,5.0,Domestic,8,3.3
74.537,Petrol,Individual,Manual,Second_Owner,20.51,0.998,67.04,5.0,Domestic,6,3.0
90.0,Petrol,Individual,Automatic,Second_Owner,12.6,1.586,103.3,5.0,Domestic,11,2.0
70.0,Petrol,Individual,Manual,Second_Owner,18.0,0.995,62.0,5.0,International,10,0.9
80.0,Petrol,Individual,Manual,Second_Owner,18.9,1.061,67.0,5.0,Domestic,10,2.0
35.0,Diesel,Individual,Manual,First_Owner,24.4,1.12,71.0,5.0,International,4,5.5
23.5,Petrol,Individual,Manual,First_Owner,18.6,1.199,76.8,5.0,International,5,2.5
82.0,Diesel,Individual,Manual,First_Owner,25.6,1.498,97.9,5.0,International,3,9.75
100.0,Diesel,Individual,Manual,Second_Owner,12.99,2.494,100.6,8.0,International,6,9.0
15.0,Petrol,Individual,Manual,First_Owner,18.6,1.197,81.83,5.0,International,2,6.1
30.0,Diesel,Individual,Manual,First_Owner,27.39,1.248,74.0,5.0,Domestic,3,6.2
30.0,Petrol,Individual,Manual,First_Owner,18.9,1.197,82.0,5.0,International,4,4.0
11.0,Petrol,Individual,Manual,First_Owner,21.63,0.998,67.0,5.0,Domestic,1,5.0
140.0,Petrol,Individual,Manual,First_Owner,19.02,1.198,67.05,7.0,International,3,2.0
110.0,Diesel,Individual,Manual,First_Owner,23.0,1.248,88.7,5.0,Domestic,4,3.6
48.0,Petrol,Individual,Manual,First_Owner,20.92,0.998,67.1,5.0,Domestic,8,2.52
70.0,Diesel,Individual,Manual,Second_Owner,22.9,1.248,74.0,5.0,Domestic,8,2.8
70.0,Petrol,Individual,Manual,Second_Owner,22.0,1.197,81.8,5.0,Domestic,2,5.09999
58.0,Diesel,Individual,Manual,First_Owner,15.4,1.997,120.0,7.0,Domestic,4,10.5
40.0,LPG,Individual,Manual,>Two_Owners,17.3,1.061,57.5,5.0,Domestic,10,2.0
90.0,Petrol,Individual,Manual,Second_Owner,17.3,0.993,60.0,5.0,Domestic,15,0.6
40.0,Diesel,Individual,Manual,Second_Owner,14.0,2.498,112.0,7.0,Domestic,10,3.2
110.0,Diesel,Individual,Manual,First_Owner,12.05,2.179,120.0,9.0,Domestic,7,5.2
80.0,Diesel,Individual,Manual,Second_Owner,11.57,2.179,138.1,7.0,Domestic,13,2.5
60.0,Diesel,Individual,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,3,7.25
50.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,5,5.85
25.0,Petrol,Individual,Manual,First_Owner,23.84,1.199,84.0,5.0,Domestic,3,4.3
100.0,Diesel,Individual,Manual,Second_Owner,22.9,1.248,74.0,5.0,Domestic,9,2.35
52.0,Diesel,Individual,Manual,>Two_Owners,19.3,1.248,73.9,5.0,Domestic,8,3.5
80.0,Petrol,Individual,Manual,>Two_Owners,19.81,1.086,68.05,5.0,International,10,1.31
85.0,Diesel,Individual,Manual,First_Owner,25.8,1.498,98.6,5.0,International,4,4.5
83.0,Diesel,Individual,Manual,First_Owner,24.3,1.248,88.5,5.0,Domestic,4,7.5
50.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,7,2.0
120.0,Petrol,Individual,Manual,>Two_Owners,18.9,1.061,67.0,5.0,Domestic,11,1.25
100.0,Diesel,Individual,Manual,First_Owner,15.96,2.523,62.1,7.0,Domestic,6,5.0
70.0,Diesel,Individual,Manual,>Two_Owners,22.9,1.248,74.0,5.0,Domestic,8,3.8
19.0,Petrol,Individual,Manual,First_Owner,19.7,0.796,46.3,5.0,Domestic,12,1.28
68.6,Petrol,Individual,Manual,>Two_Owners,17.0,1.497,118.0,5.0,International,11,2.5
60.0,Diesel,Individual,Manual,First_Owner,16.5,1.493,70.0,7.0,Domestic,3,6.9
65.0,Diesel,Individual,Manual,Second_Owner,15.96,2.523,62.1,7.0,Domestic,6,6.5
40.0,Petrol,Individual,Manual,Second_Owner,16.8,1.497,116.3,5.0,International,8,5.6
25.0,Petrol,Individual,Manual,First_Owner,23.1,0.998,67.04,5.0,Domestic,4,4.0
29.5,Petrol,Individual,Manual,First_Owner,20.92,0.998,67.1,5.0,Domestic,8,2.0
13.887,Petrol,Individual,Manual,First_Owner,17.0,1.591,121.3,5.0,International,2,9.5
50.0,Petrol,Individual,Manual,Second_Owner,22.74,0.796,47.3,5.0,Domestic,4,3.0
30.0,Petrol,Individual,Manual,Second_Owner,25.17,0.799,53.3,5.0,International,4,3.15
100.0,Petrol,Individual,Manual,First_Owner,22.74,0.796,47.3,5.0,Domestic,8,2.2
60.0,Petrol,Individual,Manual,Second_Owner,14.49,1.399,92.7,5.0,International,9,1.3
60.0,Diesel,Individual,Manual,Second_Owner,22.54,1.396,88.73,5.0,International,4,5.95
120.0,Diesel,Individual,Manual,First_Owner,19.4,1.405,70.0,5.0,Domestic,9,1.1
13.5,Petrol,Individual,Manual,First_Owner,17.0,1.497,121.36,5.0,International,3,6.8
52.0,Diesel,Individual,Manual,First_Owner,20.3,1.248,75.0,5.0,International,7,2.8
30.0,Petrol,Individual,Manual,Second_Owner,21.4,1.197,83.1,5.0,Domestic,3,5.3
14.0,Petrol,Individual,Manual,First_Owner,19.1,1.197,82.0,5.0,International,3,6.1
90.0,Diesel,Individual,Manual,Second_Owner,15.05,2.179,147.9,7.0,Domestic,6,5.0
50.0,Diesel,Individual,Manual,First_Owner,24.7,1.047,69.0,5.0,Domestic,2,5.0
120.0,Diesel,Individual,Manual,Second_Owner,13.0,2.489,95.0,8.0,Domestic,10,2.5
10.0,Petrol,Individual,Manual,First_Owner,21.1,0.814,55.2,5.0,International,2,3.25
10.0,Petrol,Individual,Manual,First_Owner,21.4,1.197,83.1,5.0,Domestic,2,5.5
25.0,Petrol,Individual,Manual,First_Owner,20.73,1.373,91.1,5.0,Domestic,2,7.2
20.0,Petrol,Individual,Manual,First_Owner,17.0,1.591,121.3,5.0,International,3,9.5
